Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
904,WA SAR 4,155.167500,off,0.000000,Tone,156.7,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
905,WA SAR 5,155.182500,off,0.000000,Tone,156.7,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
946,50.33 AM,50.330000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,5.5W,,,,,
947,sim 52.31,52.310000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
948,sim 52.33,52.330000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
949,sim 52.35,52.350000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
950,sim 52.37,52.370000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
951,sim 52.39,52.390000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
952,6m Calling,52.525000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
953,sim 52.41,52.410000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
954,sim 52.43,52.430000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
955,sim 52.45,52.450000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
956,sim 52.47,52.470000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
957,sim 52.49,52.490000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
958,sim 52.55,52.550000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
959,xband 52.57,52.570000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
960,Bham 6,53.210000,-,1.700000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
970,Lyman 6,53.090000,-,1.700000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,,,,,
971,Sultan 6,53.350000,-,1.700000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,,,,,
973,Everett 6,53.130000,-,1.700000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,,,,,
975,Bainbridge 6,53.430000,-,1.700000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,,,,,
978,South Mtn 6,53.030000,-,1.700000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,,,,,
979,Bawfaw Pk 6,52.930000,-,1.700000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,,,,,
980,Grass Mtn 6,53.870000,-,1.700000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,,,,,
981,Ashford 6,53.390000,-,1.700000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,,,,,
984,Issaquah 6,53.830000,-,1.700000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,,,,,
986,Eatonville 6,53.410000,-,1.700000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,,,,,
987,N7OEP 6,53.330000,-,1.700000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,,,,,
988,Tacoma 6,53.190000,-,1.700000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,,,,,
989,Capitol Pk 6,53.570000,-,1.700000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,,,,,
992,LkWash 6m,53.170000,-,1.700000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,,,,,
994,Redmond 6,53.070000,-,1.700000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,6.0W,,,,,
995,West Sea 6,53.290000,-,1.700000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
998,WW7PSR 6m,52.870000,-,1.700000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
